job_id,profile,confidence,rationale
918,Ambiguous / Not Relevant,2.0,"The job description mentions 'LLM, kunstmatige intelligentie en AI technologieën' but the core responsibilities focus on traditional software engineering for embedded systems and machine building. There is insufficient detail to classify it as a specialized AI role like ML Engineer or GenAI Engineer."
919,Ambiguous / Not Relevant,2.0,"The job description mentions AI technologies and LLMs, but the core focus is on embedded systems, machine building, and system integration. It lacks the depth in generative AI modeling, RAG, fine-tuning, or MLOps typically associated with a GenAI Engineer role, and doesn't emphasize predictive modeling or MLOps for traditional ML as a core function of an ML Engineer."
92,GenAI Engineer,4.0,"The job description emphasizes a focus on generative AI, working with NLP specialists, and transitioning models from development to production. While MLOps is mentioned, the core application area is generative AI, aligning with the GenAI Engineer profile's focus on LLMs and generative models."
920,nan,,
921,nan,,
922,GenAI Engineer,4.0,"The job description emphasizes research and implementation of core algorithms in NLP and GenAI, including fine-tuning LLMs (RLHF), optimizing model generation, and exploring cutting-edge algorithms and frameworks. This aligns strongly with the definition of a GenAI Engineer focused on generative models and their application."
923,nan,,
924,Ambiguous / Not Relevant,2.0,"The job description focuses heavily on traditional data engineering tasks like building and optimizing data pipelines and infrastructure. While it mentions collaboration with data scientists and generative AI in risk summarization, these are presented as outcomes supported by the data engineering work, not the core focus of the role itself. The primary responsibilities and daily activities described do not align with the core responsibilities of an ML Engineer or GenAI Engineer."
925,Ambiguous / Not Relevant,2.0,"The job title 'MLOps Engineer SATM' is very brief and lacks sufficient detail to definitively classify it. While 'MLOps' suggests a technical role, the 'SATM' acronym is undefined and the description provides no specific tasks or technologies to analyze against the Coding Book categories."
926,Ambiguous / Not Relevant,2.0,"The job title 'Senior Data Engineer' and the limited description do not provide enough specific details to classify it as an ML Engineer or GenAI Engineer. It lacks explicit mentions of modeling, generative AI techniques, or MLOps specific to AI systems."
927,ML Engineer,4.0,"The role heavily emphasizes designing, building, and optimizing complex data pipelines, collaborating with data scientists on data solutions and architecture, and developing data models for machine learning. This aligns with the core responsibilities of an ML Engineer focused on data engineering and model productionization."
